Date: 11/09/2014 - Hour: 20:22:31 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36
Date: 14/09/2014 - Hour: 12:58:52 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 14/09/2014 - Hour: 12:59:55 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 14/09/2014 - Hour: 14:41:01 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 14/09/2014 - Hour: 14:41:34 - Username: stefania.carrera - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 14/09/2014 - Hour: 15:05:54 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 22/09/2014 - Hour: 16:50:26 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 22/09/2014 - Hour: 20:20:08 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 23/09/2014 - Hour: 22:09:33 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 25/09/2014 - Hour: 21:40:47 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36
Date: 25/09/2014 - Hour: 22:41:53 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 26/09/2014 - Hour: 16:08:19 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 26/09/2014 - Hour: 18:18:42 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 01/10/2014 - Hour: 17:36:58 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 17/10/2014 - Hour: 21:02:07 - Username: biagio.saitta - Request: login - Answer: denied - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 17/10/2014 - Hour: 21:02:10 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 19/10/2014 - Hour: 00:18:13 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 19/10/2014 - Hour: 17:50:24 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 19/10/2014 - Hour: 19:00:42 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36
Date: 23/10/2014 - Hour: 20:46:09 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 24/10/2014 - Hour: 15:10:09 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 24/10/2014 - Hour: 17:36:18 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 24/10/2014 - Hour: 20:32:00 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 24/10/2014 - Hour: 20:33:37 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 25/10/2014 - Hour: 21:44:14 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 25/10/2014 - Hour: 23:35:00 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 26/10/2014 - Hour: 00:52:43 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 26/10/2014 - Hour: 18:31:18 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36
Date: 01/11/2014 - Hour: 11:57:26 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36
Date: 01/11/2014 - Hour: 21:07:45 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36
Date: 02/11/2014 - Hour: 13:25:07 - Username: biagio.saitta - Request: login - Answer: ok - Details: ::1 - Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36
